employee_id,first_name,last_name,annual_salary,start_date,education_level,exit_date,year_of_experience,job_title,company_mail,employment_type,termination_reason,department,state,employee_rating
3961,Maddison,Perez,52244,31-Mar-23,PhD,,17,BI Director,maddison.perez@bilearner.com,Full-Time,,IT/IS,MA,3
3962,Charlize,Wagner,46634,10-Mar-21,PhD,,3,Sr. DBA,charlize.wagner@bilearner.com,Contract,,IT/IS,MA,3
3963,Micah,Pace,66545,30-Aug-19,Bachelor's Degree,,9,Sr. Accountant,micah.pace@bilearner.com,Part-Time,,IT/IS,MA,3
3964,Marlee,Stevens,72699,7-Jun-21,Bachelor's Degree,25-Jan-23,18,Sr. Accountant,marlee.stevens@bilearner.com,Part-Time,Involuntary,IT/IS,MA,3
3965,Precious,Roth,80345,22-Apr-20,PhD,,7,Software Engineering Manager,precious.roth@bilearner.com,Contract,,IT/IS,MA,3
3966,Konner,Villegas,93116,19-Oct-18,PhD,4-Sep-21,0,Software Engineer,konner.villegas@bilearner.com,Contract,Voluntary,Software Engineering,MA,3
3967,Anastasia,Gillespie,75524,3-Dec-18,High School,20-Jan-21,20,Data Analyst,anastasia.gillespie@bilearner.com,Full-Time,Involuntary,IT/IS,MA,3
3968,Emely,Rice,40503,20-Feb-21,PhD,,5,Data Analyst,emely.rice@bilearner.com,Contract,,IT/IS,MA,3
3969,Lewis,Nixon,94417,17-Jan-21,Bachelor's Degree,,4,Database Administrator,lewis.nixon@bilearner.com,Contract,,IT/IS,MA,3
3970,Macy,Webster,51454,4-Oct-20,Bachelor's Degree,27-Apr-23,17,Database Administrator,macy.webster@bilearner.com,Part-Time,Voluntary,IT/IS,MA,3
3971,Ciara,Acevedo,33648,29-Jan-21,PhD,,12,Database Administrator,ciara.acevedo@bilearner.com,Part-Time,,IT/IS,TX,3
3972,Eleanor,Patton,30946,26-Jul-22,High School,,11,Database Administrator,eleanor.patton@bilearner.com,Part-Time,,IT/IS,TX,3
3973,Brooklyn,Tanner,92900,21-Sep-18,Master's Degree,22-Jun-23,10,Database Administrator,brooklyn.tanner@bilearner.com,Part-Time,Resignation,IT/IS,TX,3
3974,Zander,Franco,63480,25-Dec-18,High School,10-Jul-19,18,Data Architect,zander.franco@bilearner.com,Part-Time,Involuntary,IT/IS,TX,3
3975,Kianna,Rhodes,42826,3-Nov-20,Master's Degree,25-Sep-22,19,CIO,kianna.rhodes@bilearner.com,Part-Time,Voluntary,IT/IS,TX,3
3976,Kinsley,Braun,62082,22-Oct-21,Bachelor's Degree,,13,Sr. DBA,kinsley.braun@bilearner.com,Full-Time,,IT/IS,MA,3
3977,Gordon,Wu,61567,27-Aug-18,PhD,,2,Sr. Accountant,gordon.wu@bilearner.com,Full-Time,,IT/IS,MA,3
3978,Maryjane,Cross,98046,12-Jul-20,Bachelor's Degree,,0,Sr. Accountant,maryjane.cross@bilearner.com,Part-Time,,IT/IS,MA,3
3979,Peyton,Phelps,78170,25-Jan-21,PhD,11-Jun-22,20,Software Engineering Manager,peyton.phelps@bilearner.com,Contract,Resignation,IT/IS,MA,3
3980,Carmen,Atkins,81542,11-May-20,High School,,16,Data Analyst,carmen.atkins@bilearner.com,Full-Time,,IT/IS,MA,3
3981,Kiara,Fox,82470,24-Jul-20,High School,9-Apr-23,0,Data Analyst,kiara.fox@bilearner.com,Full-Time,Resignation,IT/IS,MA,3
3982,Yair,Jennings,47225,9-Aug-22,PhD,,13,Database Administrator,yair.jennings@bilearner.com,Part-Time,,IT/IS,MA,3
3983,Kaylie,Velazquez,58068,12-Jun-22,Master's Degree,,0,Database Administrator,kaylie.velazquez@bilearner.com,Full-Time,,IT/IS,MA,3
3984,Christine,Skinner,76206,10-Feb-22,High School,8-Jun-22,7,Database Administrator,christine.skinner@bilearner.com,Contract,Retirement,IT/IS,TX,3
3985,Zayne,Mccullough,55591,13-Jan-23,PhD,19-May-23,2,Database Administrator,zayne.mccullough@bilearner.com,Part-Time,Resignation,IT/IS,TX,3
3986,Dennis,Key,93167,10-Mar-20,PhD,,15,Database Administrator,dennis.key@bilearner.com,Part-Time,,IT/IS,TX,3
3987,Aydan,Benjamin,73782,25-Feb-22,High School,19-Jul-22,16,Data Architect,aydan.benjamin@bilearner.com,Full-Time,Retirement,IT/IS,TX,3
3988,Kenzie,Mullins,64910,21-Jul-22,PhD,21-Nov-22,3,Sr. DBA,kenzie.mullins@bilearner.com,Contract,Voluntary,IT/IS,MA,3
3989,Asa,Pham,30792,11-Jul-22,PhD,,17,Sr. DBA,asa.pham@bilearner.com,Full-Time,,IT/IS,MA,3
3990,Damarion,Schneider,99980,2-Dec-19,Master's Degree,26-Dec-19,0,Sr. Accountant,damarion.schneider@bilearner.com,Contract,Involuntary,IT/IS,MA,3
3991,Talan,Rodgers,90483,10-Apr-23,Bachelor's Degree,,13,Sr. Accountant,talan.rodgers@bilearner.com,Contract,,IT/IS,MA,3
3992,Evelin,Snow,55610,8-Dec-22,PhD,7-May-23,10,Data Analyst,evelin.snow@bilearner.com,Part-Time,Voluntary,IT/IS,MA,3
3993,Sienna,Preston,98064,22-Jun-22,Bachelor's Degree,,0,Data Analyst,sienna.preston@bilearner.com,Contract,,IT/IS,MA,3
3994,Taylor,Dennis,93215,22-Sep-22,Master's Degree,,17,Data Analyst,taylor.dennis@bilearner.com,Full-Time,,IT/IS,MA,3
3995,Cortez,Murillo,34219,15-Jul-19,Bachelor's Degree,1-Jun-21,17,Database Administrator,cortez.murillo@bilearner.com,Full-Time,Resignation,IT/IS,MA,3
3996,Leonel,Combs,90955,1-Sep-21,Bachelor's Degree,,18,Database Administrator,leonel.combs@bilearner.com,Part-Time,,IT/IS,MA,3
3997,Carmen,Frost,32714,16-Jul-19,Master's Degree,,7,Database Administrator,carmen.frost@bilearner.com,Contract,,IT/IS,TX,3
3998,Ace,Krause,52031,24-Dec-21,PhD,27-Jul-22,17,Database Administrator,ace.krause@bilearner.com,Full-Time,Resignation,IT/IS,TX,3
3999,Reuben,Davila,65278,17-Apr-19,High School,17-Aug-21,6,Database Administrator,reuben.davila@bilearner.com,Full-Time,Involuntary,IT/IS,TX,3
4000,Angelique,Mann,38892,26-Oct-19,High School,8-Jun-21,0,Data Architect,angelique.mann@bilearner.com,Contract,Involuntary,IT/IS,TX,3
1001,Susan,Exantus,81023,29-Aug-19,Master's Degree,,4,Software Engineer,susan.exantus@bilearner.com,Part-Time,,Software Engineering,MA,3
1002,Sandra,Martin,81375,12-Dec-22,Master's Degree,28-May-23,15,Software Engineer,sandra.martin@bilearner.com,Part-Time,Involuntary,Software Engineering,MA,3
1003,Keyla,Del Bosque,90877,8-Mar-23,PhD,15-Mar-23,14,Software Engineer,keyla.del bosque@bilearner.com,Contract,Voluntary,Software Engineering,MA,3
1004,Andrew,Szabo,91662,29-May-20,PhD,5-Mar-21,19,Software Engineer,andrew.szabo@bilearner.com,Part-Time,Involuntary,Software Engineering,MA,3
1005,Luke,Patronick,44343,16-Sep-22,Master's Degree,,2,Software Engineer,luke.patronick@bilearner.com,Full-Time,,Software Engineering,MA,3
1006,Colby,Andreola,50428,15-Aug-21,Bachelor's Degree,20-Nov-21,19,Software Engineer,colby.andreola@bilearner.com,Full-Time,Resignation,Software Engineering,MA,3
1007,Edward,TRUE,98104,25-Oct-20,High School,26-Sep-21,20,Software Engineer,edward.true@bilearner.com,Part-Time,Involuntary,Software Engineering,MA,3
1008,Judith,Carabbio,88349,28-Aug-19,Bachelor's Degree,4-May-20,15,Software Engineer,judith.carabbio@bilearner.com,Contract,Voluntary,Software Engineering,MA,3
1009,Adell,Saada,88928,13-Jun-19,High School,12-Jan-23,5,Software Engineer,adell.saada@bilearner.com,Part-Time,Retirement,Software Engineering,MA,3
1010,Kamari,Hunter,49198,12-Jan-21,PhD,18-Mar-22,12,Software Engineer,kamari.hunter@bilearner.com,Part-Time,Voluntary,Software Engineering,MA,3
1011,Sarah,Malone,77319,7-Feb-22,Bachelor's Degree,12-Feb-23,12,Software Engineer,sarah.malone@bilearner.com,Contract,Resignation,Software Engineering,MA,3
1012,Skyler,Blackwell,46427,9-Nov-20,Master's Degree,6-Jun-21,6,Software Engineer,skyler.blackwell@bilearner.com,Contract,Involuntary,Software Engineering,MA,3
1013,Jasmin,Shah,47085,13-May-20,PhD,,16,Software Engineer,jasmin.shah@bilearner.com,Part-Time,,Software Engineering,MA,3
1014,Kole,Quinn,79809,31-Dec-22,PhD,13-Jul-23,2,Shared Services Manager,kole.quinn@bilearner.com,Part-Time,Retirement,Software Engineering,MA,3
1015,Ansley,Jackson,41209,3-Dec-18,PhD,,10,Shared Services Manager,ansley.jackson@bilearner.com,Contract,,Software Engineering,MA,3
1016,Jayda,Reese,32612,21-Feb-20,PhD,29-May-21,16,Senior BI Developer,jayda.reese@bilearner.com,Part-Time,Involuntary,Admin Offices,MA,3
1017,Julien,Whitehead,32624,7-Sep-20,Bachelor's Degree,15-Dec-21,20,Senior BI Developer,julien.whitehead@bilearner.com,Full-Time,Involuntary,Admin Offices,MA,3
1018,Alan,Haynes,76570,19-Jun-20,Bachelor's Degree,8-Dec-21,9,Senior BI Developer,alan.haynes@bilearner.com,Part-Time,Involuntary,Admin Offices,MA,3
1019,Kamryn,Herrera,94357,14-Oct-22,PhD,28-Jul-23,17,Software Engineer,kamryn.herrera@bilearner.com,Full-Time,Retirement,Software Engineering,MA,3
1020,Kelvin,Foster,59291,20-Jun-23,Bachelor's Degree,18-Jul-23,18,Software Engineer,kelvin.foster@bilearner.com,Contract,Resignation,Software Engineering,MA,3
1021,Joe,Fletcher,55696,9-Nov-20,Bachelor's Degree,17-Jul-23,20,Software Engineer,joe.fletcher@bilearner.com,Full-Time,Resignation,Software Engineering,MA,3
1022,Frederick,Howe,42296,19-Sep-22,Master's Degree,,15,Software Engineer,frederick.howe@bilearner.com,Part-Time,,Software Engineering,MA,3
1023,Nickolas,Davila,75724,9-Nov-18,Master's Degree,10-Oct-21,2,Shared Services Manager,nickolas.davila@bilearner.com,Contract,Voluntary,Software Engineering,MA,3
1024,Kasey,Boyer,93689,30-Dec-18,Master's Degree,23-Jun-21,11,Shared Services Manager,kasey.boyer@bilearner.com,Contract,Involuntary,Software Engineering,MA,3
1025,Giovanni,Jenkins,88136,11-May-23,Master's Degree,15-May-23,8,Senior BI Developer,giovanni.jenkins@bilearner.com,Full-Time,Retirement,Admin Offices,MA,3
1026,Alexis,Moss,95158,3-Nov-22,PhD,9-Feb-23,8,Senior BI Developer,alexis.moss@bilearner.com,Contract,Resignation,Admin Offices,MA,3
1027,Joanna,Murphy,80919,14-Jun-20,High School,29-May-21,12,Senior BI Developer,joanna.murphy@bilearner.com,Part-Time,Voluntary,Admin Offices,MA,3
1028,Joseph,Schmidt,55637,15-Oct-19,Master's Degree,1-Jan-23,15,Software Engineer,joseph.schmidt@bilearner.com,Full-Time,Resignation,Software Engineering,MA,3
1029,Brittany,Hurley,71666,28-Apr-20,Master's Degree,,7,Software Engineer,brittany.hurley@bilearner.com,Part-Time,,Software Engineering,MA,3
1030,Niko,Hamilton,55370,29-Oct-19,Master's Degree,,9,Software Engineer,niko.hamilton@bilearner.com,Contract,,Software Engineering,MA,3
1031,Ruben,Martinez,78606,28-Apr-21,Master's Degree,,2,Software Engineer,ruben.martinez@bilearner.com,Part-Time,,Software Engineering,MA,3
1032,Kiley,Haynes,59991,19-Apr-22,Bachelor's Degree,26-Aug-22,0,Software Engineer,kiley.haynes@bilearner.com,Full-Time,Voluntary,Software Engineering,MA,3
1033,Blaine,Brooks,93918,28-Mar-23,PhD,,1,Shared Services Manager,blaine.brooks@bilearner.com,Contract,,Software Engineering,MA,3
1034,Dennis,Livingston,90971,6-May-19,Bachelor's Degree,,6,Shared Services Manager,dennis.livingston@bilearner.com,Full-Time,,Software Engineering,MA,3
1035,Case,Russell,93180,13-Oct-20,PhD,,2,Senior BI Developer,case.russell@bilearner.com,Full-Time,,Admin Offices,MA,3
1036,Kody,Jimenez,57019,6-Jul-21,High School,25-Nov-21,12,Senior BI Developer,kody.jimenez@bilearner.com,Part-Time,Resignation,Admin Offices,MA,3
1037,Zoe,Colon,89469,24-Sep-20,High School,2-Nov-20,11,Software Engineer,zoe.colon@bilearner.com,Part-Time,Voluntary,Software Engineering,MA,3
1038,Courtney,Cowan,44666,18-Jan-23,Master's Degree,,7,Software Engineer,courtney.cowan@bilearner.com,Contract,,Software Engineering,MA,3
1039,Nolan,Perez,47756,22-Aug-19,High School,25-Mar-22,5,Software Engineer,nolan.perez@bilearner.com,Part-Time,Involuntary,Software Engineering,MA,3
1040,Katrina,Farrell,48737,25-Jul-19,PhD,17-Dec-22,9,Software Engineer,katrina.farrell@bilearner.com,Contract,Retirement,Software Engineering,MA,3
1041,Camden,Kelly,67836,11-Nov-19,High School,10-Jan-20,13,Software Engineer,camden.kelly@bilearner.com,Full-Time,Retirement,Software Engineering,MA,3
1042,Milo,Hood,66423,16-Jul-22,Master's Degree,,3,Software Engineer,milo.hood@bilearner.com,Contract,,Software Engineering,MA,3
1043,Kale,Lang,65581,19-Dec-22,Bachelor's Degree,10-May-23,13,Shared Services Manager,kale.lang@bilearner.com,Full-Time,Resignation,Software Engineering,MA,3
1044,Shyanne,Stark,75973,15-Sep-20,High School,,5,Shared Services Manager,shyanne.stark@bilearner.com,Contract,,Software Engineering,MA,3
1045,Elliott,Ashley,65929,4-Oct-20,Bachelor's Degree,27-Feb-23,13,Senior BI Developer,elliott.ashley@bilearner.com,Full-Time,Involuntary,Admin Offices,MA,3
1046,Genesis,Todd,69536,23-Apr-22,High School,3-Aug-22,18,Software Engineer,genesis.todd@bilearner.com,Full-Time,Involuntary,Software Engineering,MA,3
1047,Sincere,Jimenez,85455,27-Nov-21,Bachelor's Degree,,17,Software Engineer,sincere.jimenez@bilearner.com,Contract,,Software Engineering,MA,3
1048,Stephen,Daugherty,40133,29-Nov-19,Bachelor's Degree,,13,Software Engineer,stephen.daugherty@bilearner.com,Part-Time,,Software Engineering,MA,3
1049,Demarion,Morrow,78760,30-May-19,High School,19-Dec-20,13,Software Engineer,demarion.morrow@bilearner.com,Part-Time,Involuntary,Software Engineering,MA,3
1050,Steven,Schneider,90631,23-Nov-20,PhD,,18,Software Engineer,steven.schneider@bilearner.com,Contract,,Software Engineering,MA,3
1051,Devon,Hinton,93703,8-Apr-22,Bachelor's Degree,11-Jan-23,11,Software Engineer,devon.hinton@bilearner.com,Full-Time,Involuntary,Software Engineering,MA,3
1052,Jacquelyn,Johns,87035,25-Feb-21,PhD,4-Jun-21,11,Shared Services Manager,jacquelyn.johns@bilearner.com,Contract,Voluntary,Software Engineering,MA,3
1053,Blaine,Keith,34058,13-Mar-19,PhD,7-Apr-21,0,Shared Services Manager,blaine.keith@bilearner.com,Contract,Resignation,Software Engineering,MA,3
1054,Phillip,Salazar,74437,12-Feb-23,PhD,,8,Software Engineer,phillip.salazar@bilearner.com,Part-Time,,Software Engineering,MA,3
1055,Chaz,Webb,88654,8-Sep-18,PhD,,6,Software Engineer,chaz.webb@bilearner.com,Contract,,Software Engineering,MA,3
1056,Desmond,Anderson,71894,18-Nov-21,Master's Degree,,8,Software Engineer,desmond.anderson@bilearner.com,Contract,,Software Engineering,MA,3
1057,Sophie,Decker,61146,1-Jul-23,PhD,,12,Software Engineer,sophie.decker@bilearner.com,Full-Time,,Software Engineering,MA,3
1058,Lena,Bryan,90936,18-Apr-22,Bachelor's Degree,,12,Software Engineer,lena.bryan@bilearner.com,Contract,,Software Engineering,MA,3
1059,Kelsie,Mccormick,41542,29-Apr-23,Bachelor's Degree,,12,Software Engineer,kelsie.mccormick@bilearner.com,Part-Time,,Software Engineering,MA,3
1060,Frida,Livingston,66010,10-Oct-18,PhD,25-Dec-18,18,Shared Services Manager,frida.livingston@bilearner.com,Part-Time,Voluntary,Software Engineering,MA,3
1061,Isai,Alvarado,32835,20-Nov-22,High School,,17,Shared Services Manager,isai.alvarado@bilearner.com,Part-Time,,Software Engineering,MA,3
1062,Travis,Vasquez,89284,18-May-19,PhD,14-Jan-20,2,Software Engineer,travis.vasquez@bilearner.com,Part-Time,Involuntary,Software Engineering,MA,3
1063,Jazlene,Maynard,44736,22-Jun-21,Bachelor's Degree,,0,Software Engineer,jazlene.maynard@bilearner.com,Full-Time,,Software Engineering,MA,3
1064,Wyatt,Donovan,30107,30-Mar-22,Bachelor's Degree,13-Apr-22,13,Software Engineer,wyatt.donovan@bilearner.com,Part-Time,Retirement,Software Engineering,MA,3
1065,Nathaly,Cooper,84245,28-Aug-18,PhD,,1,Software Engineer,nathaly.cooper@bilearner.com,Contract,,Software Engineering,MA,3
1066,Gage,Weeks,70795,27-Dec-21,Master's Degree,5-Jan-23,9,Software Engineer,gage.weeks@bilearner.com,Full-Time,Voluntary,Software Engineering,MA,3
1067,Gavin,Frye,74540,14-Nov-20,High School,,19,Software Engineer,gavin.frye@bilearner.com,Part-Time,,Software Engineering,MA,3
1068,Amber,Ross,50741,1-Oct-21,High School,,6,Software Engineer,amber.ross@bilearner.com,Full-Time,,Software Engineering,MA,3
1069,Wyatt,Edwards,69567,13-Oct-18,Bachelor's Degree,28-May-23,13,Shared Services Manager,wyatt.edwards@bilearner.com,Full-Time,Resignation,Software Engineering,MA,3
1070,Karla,Reed,93184,15-Dec-18,Bachelor's Degree,28-May-22,11,Shared Services Manager,karla.reed@bilearner.com,Full-Time,Resignation,Software Engineering,MA,3
1071,Yadira,Mcmillan,79344,28-Mar-19,Master's Degree,17-Oct-20,13,Software Engineer,yadira.mcmillan@bilearner.com,Contract,Involuntary,Software Engineering,MA,3
1072,Fernando,Mcconnell,94629,27-Dec-18,PhD,,15,Software Engineer,fernando.mcconnell@bilearner.com,Part-Time,,Software Engineering,MA,3
1073,Sean,Bean,49366,11-May-19,High School,,5,Software Engineer,sean.bean@bilearner.com,Full-Time,,Software Engineering,MA,3
1074,Lilianna,Mccall,50539,19-Feb-21,Master's Degree,24-Feb-23,14,Software Engineer,lilianna.mccall@bilearner.com,Full-Time,Voluntary,Software Engineering,MA,3
1075,Salvador,Thomas,34696,5-Nov-22,High School,16-Apr-23,17,Software Engineer,salvador.thomas@bilearner.com,Part-Time,Involuntary,Software Engineering,MA,3
1076,Jair,Silva,85296,22-Mar-20,Master's Degree,28-Sep-20,14,Software Engineer,jair.silva@bilearner.com,Contract,Retirement,Software Engineering,MA,3
1077,Derek,Moreno,77786,2-Feb-19,High School,,8,Software Engineer,derek.moreno@bilearner.com,Contract,,Software Engineering,MA,3
1078,Litzy,Conner,42623,24-Feb-20,Bachelor's Degree,16-Jun-21,14,Software Engineer,litzy.conner@bilearner.com,Contract,Voluntary,Software Engineering,MA,3
1079,Joanna,Burnett,71689,7-Apr-21,Master's Degree,1-May-22,10,Shared Services Manager,joanna.burnett@bilearner.com,Part-Time,Resignation,Software Engineering,MA,3
1080,Abdullah,Frederick,98940,14-Nov-20,High School,,17,Shared Services Manager,abdullah.frederick@bilearner.com,Part-Time,,Software Engineering,MA,3
1081,Armani,Porter,38720,17-Jan-22,High School,10-Aug-22,10,Software Engineer,armani.porter@bilearner.com,Contract,Involuntary,Software Engineering,MA,3
1082,Taylor,Sanders,76459,2-Sep-21,High School,27-Jun-23,1,Software Engineer,taylor.sanders@bilearner.com,Part-Time,Retirement,Software Engineering,MA,3
1083,Iliana,Randall,94550,30-Jul-23,Master's Degree,,2,Software Engineer,iliana.randall@bilearner.com,Part-Time,,Software Engineering,MA,3
1084,Luke,Henderson,33905,27-Jun-23,PhD,,1,Software Engineer,luke.henderson@bilearner.com,Contract,,Software Engineering,MA,3
1085,Madelyn,Lambert,48967,27-Mar-22,PhD,,18,Software Engineer,madelyn.lambert@bilearner.com,Contract,,Software Engineering,MA,3
1086,Ava,Pace,99837,12-Aug-22,Bachelor's Degree,20-Oct-22,9,Software Engineer,ava.pace@bilearner.com,Contract,Voluntary,Software Engineering,MA,3
1087,Delaney,Bruce,74468,8-Jul-22,PhD,4-Aug-23,1,Software Engineer,delaney.bruce@bilearner.com,Part-Time,Voluntary,Software Engineering,MA,3
1088,Jair,Bullock,71267,15-Aug-20,Master's Degree,23-Jan-21,8,Software Engineer,jair.bullock@bilearner.com,Contract,Resignation,Software Engineering,MA,3
1089,Kayla,Farrell,39989,27-May-23,High School,14-Jun-23,1,Software Engineer,kayla.farrell@bilearner.com,Full-Time,Involuntary,Software Engineering,MA,3
1090,Taylor,Gamble,98984,2-Jan-23,Master's Degree,,18,Shared Services Manager,taylor.gamble@bilearner.com,Part-Time,,Software Engineering,MA,3
1091,Carl,Desimone,99926,16-Nov-18,PhD,3-Apr-21,3,Production Technician I,carl.desimone@bilearner.com,Contract,Involuntary,Production       ,MA,3
1092,Sophia,Theamstern,37881,12-Jul-22,Master's Degree,,11,Production Technician I,sophia.theamstern@bilearner.com,Part-Time,,Production       ,MA,3
1093,Kara,Harrison,60907,16-Dec-22,High School,,20,Production Technician I,kara.harrison@bilearner.com,Contract,,Production       ,MA,3
1094,Ming,Huynh,42032,8-May-23,High School,,18,Production Technician II,ming.huynh@bilearner.com,Part-Time,,Production       ,MA,3
1095,Karen,Mancuso,97991,7-Apr-23,High School,,1,Production Technician II,karen.mancuso@bilearner.com,Full-Time,,Production       ,MA,3
1096,Linda,Anderson,67461,15-Feb-22,Master's Degree,19-Oct-22,9,Production Technician I,linda.anderson@bilearner.com,Part-Time,Voluntary,Production       ,MA,3
1097,Nilson,Fernandes,50527,17-Jul-23,Bachelor's Degree,3-Aug-23,13,Production Technician I,nilson.fernandes@bilearner.com,Contract,Involuntary,Production       ,MA,3
1098,Alain,Robinson,89062,3-May-19,PhD,2-Jun-23,11,Production Technician I,alain.robinson@bilearner.com,Part-Time,Involuntary,Production       ,MA,3
1099,Seffi,Shields,71227,25-Mar-22,High School,22-Apr-22,12,Production Technician I,seffi.shields@bilearner.com,Part-Time,Retirement,Production       ,MA,3
1100,Horia,Ndzi,92397,7-Apr-20,High School,,18,Production Technician I,horia.ndzi@bilearner.com,Full-Time,,Production       ,MA,3
1101,Evelyn,Girifalco,90735,10-Mar-21,Master's Degree,,4,Production Technician I,evelyn.girifalco@bilearner.com,Full-Time,,Production       ,MA,3
1102,Ermine,Pelletier,50056,4-Aug-19,PhD,,17,Production Technician II,ermine.pelletier@bilearner.com,Part-Time,,Production       ,MA,3
1103,Samuel,MacLennan,57145,11-Apr-21,High School,27-May-23,1,Production Technician I,samuel.maclennan@bilearner.com,Full-Time,Involuntary,Production       ,MA,3
1104,Sean,Bernstein,93778,16-Jun-19,Master's Degree,,13,Production Technician I,sean.bernstein@bilearner.com,Part-Time,,Production       ,MA,3
1105,Shakira,Perry,81741,8-Oct-20,Bachelor's Degree,4-Dec-22,0,Production Technician I,shakira.perry@bilearner.com,Contract,Voluntary,Production       ,MA,3
1106,Michael J,Fitzpatrick,62224,18-Aug-21,PhD,,2,Production Technician II,michael j.fitzpatrick@bilearner.com,Full-Time,,Production       ,MA,3
1107,Cybil,Trzeciak,64868,16-Mar-20,PhD,,6,Production Technician II,cybil.trzeciak@bilearner.com,Contract,,Production       ,MA,3
1108,Barry,Wilber,30308,24-Jan-19,High School,,3,Production Technician I,barry.wilber@bilearner.com,Full-Time,,Production       ,MA,3
1109,Enola,Chivukula,63814,11-Jun-22,Bachelor's Degree,25-Sep-22,16,Production Technician I,enola.chivukula@bilearner.com,Full-Time,Retirement,Production       ,MA,3
1110,Joelle,Burke,46108,2-Jul-22,Master's Degree,,13,Production Technician II,joelle.burke@bilearner.com,Full-Time,,Production       ,MA,3
1111,Alexandra,Kirill,96510,8-Sep-19,PhD,29-Aug-20,11,Production Technician I,alexandra.kirill@bilearner.com,Full-Time,Retirement,Production       ,MA,3
1112,Celeste,Johnson,94944,10-Jul-22,High School,,20,Production Technician I,celeste.johnson@bilearner.com,Full-Time,,Production       ,MA,3
1113,Nathalia,Hendrix,71409,24-Apr-22,PhD,,9,Production Technician I,nathalia.hendrix@bilearner.com,Contract,,Production       ,MA,3
